12:*******************************************,
0.512,0.5,0.588551,
0.513,0.5,0.582227,
0.514,0.5,0.575894,
0.515,0.5,0.569551,
0.516,0.5,0.563202,
0.517,0.5,0.556848,
0.518,0.5,0.550489,
0.519,0.5,0.544128,
0.52,0.5,0.537767,
0.521,0.5,0.531405,
0.522,0.5,0.525046,
0.523,0.5,0.518691,
0.524,0.5,0.51234,
0.525,0.5,0.505995,
0.526,0.5,0.499658,
0.527,0.5,0.493331,
0.528,0.5,0.487014,
0.529,0.5,0.480709,
0.53,0.5,0.474417,
0.531,0.5,0.468141,
0.532,0.5,0.461881,
0.533,0.5,0.455639,
0.534,0.5,0.449417,
0.535,0.5,0.443216,
0.536,0.5,0.437038,
0.537,0.5,0.430884,
0.538,0.5,0.424757,
0.539,0.5,0.418657,
0.54,0.5,0.412587,
0.541,0.5,0.406548,
0.542,0.5,0.400543,
0.543,0.5,0.394573,
0.544,0.5,0.38864,
0.545,0.5,0.382747,
0.546,0.5,0.376895,
0.547,0.5,0.371087,
0.548,0.5,0.365324,
0.549,0.5,0.359609,
0.55,0.5,0.353946,
0.551,0.5,0.348334,
0.552,0.5,0.342779,
0.553,0.5,0.33728,
0.554,0.5,0.331844,
0.555,0.5,0.32647,
0.556,0.5,0.321162,
0.557,0.5,0.315923,
0.558,0.5,0.310755,
0.559,0.5,0.305662,
0.56,0.5,0.300646,
0.561,0.5,0.295709,
0.562,0.5,0.290855,
0.563,0.5,0.286084,
0.564,0.5,0.281399,
0.565,0.5,0.276802,
0.566,0.5,0.272295,
0.567,0.5,0.267877,
0.568,0.5,0.26355,
0.569,0.5,0.259313,
0.57,0.5,0.255167,
0.571,0.5,0.251111,
0.572,0.5,0.247143,
0.573,0.5,0.243263,
0.574,0.5,0.239469,
0.575,0.5,0.235759,
0.576,0.5,0.232131,
0.577,0.5,0.228584,
0.578,0.5,0.225114,
0.579,0.5,0.221721,
0.58,0.5,0.218401,
0.581,0.5,0.215152,
0.582,0.5,0.211973,
0.583,0.5,0.20886,
0.584,0.5,0.205813,
0.585,0.5,0.202828,
0.586,0.5,0.199903,
0.587,0.5,0.197038,
0.588,0.5,0.194229,
0.589,0.5,0.191475,
0.59,0.5,0.188774,
0.591,0.5,0.186124,
0.592,0.5,0.183525,
0.593,0.5,0.180973,
0.594,0.5,0.178469,
0.595,0.5,0.17601,
0.596,0.5,0.173594,
0.597,0.5,0.171221,
0.598,0.5,0.16889,
0.599,0.5,0.166599,
0.6,0.5,0.164347,
0.601,0.5,0.162133,
0.602,0.5,0.159955,
0.603,0.5,0.157814,
0.604,0.5,0.155707,
0.605,0.5,0.153634,
0.606,0.5,0.151594,
0.607,0.5,0.149586,
0.608,0.5,0.14761,
0.609,0.5,0.145664,
0.61,0.5,0.143748,
0.611,0.5,0.141861,
0.612,0.5,0.140002,
0.613,0.5,0.138171,
0.614,0.5,0.136366,
0.615,0.5,0.134588,
0.616,0.5,0.132836,
0.617,0.5,0.131109,
0.618,0.5,0.129407,
0.619,0.5,0.127728,
0.62,0.5,0.126073,
0.621,0.5,0.124441,
0.622,0.5,0.122832,
0.623,0.5,0.121245,
0.624,0.5,0.119679,
0.625,0.5,0.118134,
0.626,0.5,0.11661,
0.627,0.5,0.115106,
0.628,0.5,0.113622,
0.629,0.5,0.112158,
0.63,0.5,0.110713,
0.631,0.5,0.109286,
0.632,0.5,0.107878,
0.633,0.5,0.106488,
0.634,0.5,0.105116,
0.635,0.5,0.103761,
0.636,0.5,0.102423,
0.637,0.5,0.101102,
0.638,0.5,0.0997977,
0.639,0.5,0.0985093,
0.64,0.5,0.0972369,
0.641,0.5,0.0959801,
0.642,0.5,0.0947388,
0.643,0.5,0.0935125,
0.644,0.5,0.0923012,
0.645,0.5,0.0911045,
0.646,0.5,0.0899222,
0.647,0.5,0.088754,
0.648,0.5,0.0875998,
0.649,0.5,0.0864594,
0.65,0.5,0.0853325,
0.651,0.5,0.0842189,
0.652,0.5,0.0831185,
0.653,0.5,0.0820309,
0.654,0.5,0.0809561,
0.655,0.5,0.0798938,
0.656,0.5,0.078844,
0.657,0.5,0.0778063,
0.658,0.5,0.0767806,
0.659,0.5,0.0757667,
0.66,0.5,0.0747646,
0.661,0.5,0.073774,
0.662,0.5,0.0727947,
0.663,0.5,0.0718267,
0.664,0.5,0.0708697,
0.665,0.5,0.0699236,
0.666,0.5,0.0689883,
0.667,0.5,0.0680637,
0.668,0.5,0.0671496,
0.669,0.5,0.0662458,
0.67,0.5,0.0653522,
0.671,0.5,0.0644688,
0.672,0.5,0.0635954,
0.673,0.5,0.0627318,
0.674,0.5,0.061878,
0.675,0.5,0.0610338,
0.676,0.5,0.0601991,
0.677,0.5,0.0593739,
0.678,0.5,0.0585579,
0.679,0.5,0.0577511,
0.68,0.5,0.0569534,
0.681,0.5,0.0561646,
0.682,0.5,0.0553848,
0.683,0.5,0.0546137,
0.684,0.5,0.0538513,
0.685,0.5,0.0530975,
0.686,0.5,0.0523522,
0.687,0.5,0.0516153,
0.688,0.5,0.0508867,
0.689,0.5,0.0501663,
0.69,0.5,0.0494541,
0.691,0.5,0.0487499,
0.692,0.5,0.0480537,
0.693,0.5,0.0473654,
0.694,0.5,0.0466848,
0.695,0.5,0.0460121,
0.696,0.5,0.0453469,
0.697,0.5,0.0446894,
0.698,0.5,0.0440393,
0.699,0.5,0.0433967,
0.7,0.5,0.0427615,
0.701,0.5,0.0421335,
0.702,0.5,0.0415127,
0.703,0.5,0.0408991,
0.704,0.5,0.0402926,
0.705,0.5,0.0396931,
0.706,0.5,0.0391005,
0.707,0.5,0.0385148,
0.708,0.5,0.037936,
0.709,0.5,0.0373639,
0.71,0.5,0.0367984,
0.711,0.5,0.0362397,
0.712,0.5,0.0356875,
0.713,0.5,0.0351418,
0.714,0.5,0.0346025,
0.715,0.5,0.0340697,
0.716,0.5,0.0335432,
0.717,0.5,0.033023,
0.718,0.5,0.032509,
0.719,0.5,0.0320012,
0.72,0.5,0.0314996,
0.721,0.5,0.031004,
0.722,0.5,0.0305144,
0.723,0.5,0.0300308,
0.724,0.5,0.029553,
0.725,0.5,0.0290812,
0.726,0.5,0.0286152,
0.727,0.5,0.0281549,
0.728,0.5,0.0277003,
0.729,0.5,0.0272514,
0.73,0.5,0.0268081,
0.731,0.5,0.0263704,
0.732,0.5,0.0259382,
0.733,0.5,0.0255115,
0.734,0.5,0.0250902,
0.735,0.5,0.0246742,
0.736,0.5,0.0242637,
0.737,0.5,0.0238584,
0.738,0.5,0.0234583,
0.739,0.5,0.0230634,
0.74,0.5,0.0226737,
0.741,0.5,0.0222891,
0.742,0.5,0.0219096,
0.743,0.5,0.0215351,
0.744,0.5,0.0211655,
0.745,0.5,0.0208009,
0.746,0.5,0.0204412,
0.747,0.5,0.0200864,
0.748,0.5,0.0197363,
0.749,0.5,0.019391,
0.75,0.5,0.0190505,
0.751,0.5,0.0187146,
0.752,0.5,0.0183833,
0.753,0.5,0.0180567,
0.754,0.5,0.0177346,
0.755,0.5,0.0174171,
0.756,0.5,0.017104,
0.757,0.5,0.0167953,
0.758,0.5,0.016491,
0.759,0.5,0.0161911,
0.76,0.5,0.0158955,
0.761,0.5,0.0156042,
0.762,0.5,0.0153171,
0.763,0.5,0.0150342,
0.764,0.5,0.0147555,
0.765,0.5,0.0144809,
0.766,0.5,0.0142103,
0.767,0.5,0.0139438,
0.768,0.5,0.0136813,
0.769,0.5,0.0134227,
0.77,0.5,0.0131681,
0.771,0.5,0.0129173,
0.772,0.5,0.0126704,
0.773,0.5,0.0124273,
0.774,0.5,0.0121879,
0.775,0.5,0.0119523,
0.776,0.5,0.0117204,
0.777,0.5,0.0114921,
0.778,0.5,0.0112674,
0.779,0.5,0.0110463,
0.78,0.5,0.0108287,
0.781,0.5,0.0106146,
0.782,0.5,0.010404,
0.783,0.5,0.0101968,
0.784,0.5,0.00999298,
0.785,0.5,0.0097925,
0.786,0.5,0.00959533,
0.787,0.5,0.00940143,
0.788,0.5,0.00921076,
0.789,0.5,0.00902328,
0.79,0.5,0.00883897,
0.791,0.5,0.00865777,
0.792,0.5,0.00847965,
0.793,0.5,0.00830459,
0.794,0.5,0.00813253,
0.795,0.5,0.00796345,
0.796,0.5,0.0077973,
0.797,0.5,0.00763405,
0.798,0.5,0.00747367,
0.799,0.5,0.00731612,
0.8,0.5,0.00716136,
0.801,0.5,0.00700936,
0.802,0.5,0.00686007,
0.803,0.5,0.00671348,
0.804,0.5,0.00656953,
0.805,0.5,0.0064282,
0.806,0.5,0.00628945,
0.807,0.5,0.00615325,
0.808,0.5,0.00601955,
0.809,0.5,0.00588833,
0.81,0.5,0.00575956,
0.811,0.5,0.00563319,
0.812,0.5,0.0055092,
0.813,0.5,0.00538755,
0.814,0.5,0.0052682,
0.815,0.5,0.00515113,
0.816,0.5,0.0050363,
0.817,0.5,0.00492367,
0.818,0.5,0.00481322,
0.819,0.5,0.00470492,
0.82,0.5,0.00459872,
0.821,0.5,0.0044946,
0.822,0.5,0.00439253,
0.823,0.5,0.00429248,
0.824,0.5,0.00419441,
0.825,0.5,0.00409829,
0.826,0.5,0.00400409,
0.827,0.5,0.00391179,
0.828,0.5,0.00382135,
0.829,0.5,0.00373274,
0.83,0.5,0.00364593,
0.831,0.5,0.0035609,
0.832,0.5,0.00347761,
0.833,0.5,0.00339603,
0.834,0.5,0.00331614,
0.835,0.5,0.00323791,
0.836,0.5,0.0031613,
0.837,0.5,0.0030863,
0.838,0.5,0.00301288,
0.839,0.5,0.002941,
0.84,0.5,0.00287064,
0.841,0.5,0.00280178,
0.842,0.5,0.00273439,
0.843,0.5,0.00266843,
0.844,0.5,0.0026039,
0.845,0.5,0.00254075,
0.846,0.5,0.00247897,
0.847,0.5,0.00241854,
0.848,0.5,0.00235942,
0.849,0.5,0.00230159,
0.85,0.5,0.00224503,
0.851,0.5,0.00218972,
0.852,0.5,0.00213563,
0.853,0.5,0.00208274,
0.854,0.5,0.00203102,
0.855,0.5,0.00198046,
0.856,0.5,0.00193103,
0.857,0.5,0.00188272,
0.858,0.5,0.00183549,
0.859,0.5,0.00178933,
0.86,0.5,0.00174422,
0.861,0.5,0.00170014,
0.862,0.5,0.00165707,
0.863,0.5,0.00161498,
0.864,0.5,0.00157386,
0.865,0.5,0.00153369,
0.866,0.5,0.00149444,
0.867,0.5,0.00145611,
0.868,0.5,0.00141867,
0.869,0.5,0.00138211,
0.87,0.5,0.0013464,
0.871,0.5,0.00131153,
0.872,0.5,0.00127749,
0.873,0.5,0.00124424,
0.874,0.5,0.00121179,
0.875,0.5,0.00118011,
0.876,0.5,0.00114918,
0.877,0.5,0.001119,
0.878,0.5,0.00108954,
0.879,0.5,0.00106078,
0.88,0.5,0.00103273,
0.881,0.5,0.00100535,
0.882,0.5,0.000978633,
0.883,0.5,0.000952569,
0.884,0.5,0.000927141,
0.885,0.5,0.000902336,
0.886,0.5,0.000878141,
0.887,0.5,0.000854541,
0.888,0.5,0.000831524,
0.889,0.5,0.000809077,
0.89,0.5,0.000787187,
0.891,0.5,0.000765843,
0.892,0.5,0.000745031,
0.893,0.5,0.000724741,
0.894,0.5,0.00070496,
0.895,0.5,0.000685677,
0.896,0.5,0.000666882,
0.897,0.5,0.000648561,
0.898,0.5,0.000630706,
0.899,0.5,0.000613306,
0.9,0.5,0.000596349,
0.901,0.5,0.000579827,
0.902,0.5,0.000563728,
0.903,0.5,0.000548044,
0.904,0.5,0.000532764,
0.905,0.5,0.000517879,
0.906,0.5,0.00050338,
0.907,0.5,0.000489258,
0.908,0.5,0.000475505,
0.909,0.5,0.00046211,
0.91,0.5,0.000449067,
0.911,0.5,0.000436366,
0.912,0.5,0.000424,
0.913,0.5,0.00041196,
0.914,0.5,0.000400239,
0.915,0.5,0.000388829,
0.916,0.5,0.000377723,
0.917,0.5,0.000366913,
0.918,0.5,0.000356392,
0.919,0.5,0.000346153,
0.92,0.5,0.000336189,
0.921,0.5,0.000326494,
0.922,0.5,0.00031706,
0.923,0.5,0.000307882,
0.924,0.5,0.000298953,
0.925,0.5,0.000290266,
0.926,0.5,0.000281817,
0.927,0.5,0.000273599,
0.928,0.5,0.000265606,
0.929,0.5,0.000257832,
0.93,0.5,0.000250272,
0.931,0.5,0.000242921,
0.932,0.5,0.000235773,
0.933,0.5,0.000228824,
0.934,0.5,0.000222068,
0.935,0.5,0.000215499,
0.936,0.5,0.000209114,
0.937,0.5,0.000202908,
0.938,0.5,0.000196876,
0.939,0.5,0.000191013,
0.94,0.5,0.000185316,
0.941,0.5,0.000179779,
0.942,0.5,0.000174399,
0.943,0.5,0.000169172,
0.944,0.5,0.000164093,
0.945,0.5,0.000159159,
0.946,0.5,0.000154365,
0.947,0.5,0.000149709,
0.948,0.5,0.000145186,
0.949,0.5,0.000140793,
0.95,0.5,0.000136527,
0.951,0.5,0.000132383,
0.952,0.5,0.000128359,
0.953,0.5,0.000124452,
0.954,0.5,0.000120658,
0.955,0.5,0.000116975,
0.956,0.5,0.000113399,
0.957,0.5,0.000109927,
0.958,0.5,0.000106557,
0.959,0.5,0.000103285,
0.96,0.5,0.00010011,
0.961,0.5,9.70276e-05,
0.962,0.5,9.40364e-05,
0.963,0.5,9.11335e-05,
0.964,0.5,8.83165e-05,
0.965,0.5,8.5583e-05,
0.966,0.5,8.29306e-05,
0.967,0.5,8.03572e-05,
0.968,0.5,7.78604e-05,
0.969,0.5,7.54382e-05,
0.97,0.5,7.30884e-05,
0.971,0.5,7.0809e-05,
0.972,0.5,6.8598e-05,
0.973,0.5,6.64534e-05,
0.974,0.5,6.43735e-05,
0.975,0.5,6.23562e-05,
0.976,0.5,6.03999e-05,
0.977,0.5,5.85028e-05,
0.978,0.5,5.66632e-05,
0.979,0.5,5.48795e-05,
0.98,0.5,5.315e-05,
0.981,0.5,5.14732e-05,
0.982,0.5,4.98475e-05,
0.983,0.5,4.82714e-05,
0.984,0.5,4.67436e-05,
0.985,0.5,4.52627e-05,
0.986,0.5,4.38271e-05,
0.987,0.5,4.24357e-05,
0.988,0.5,4.10871e-05,
0.989,0.5,3.97801e-05,
0.99,0.5,3.85134e-05,
0.991,0.5,3.72859e-05,
0.992,0.5,3.60964e-05,
0.993,0.5,3.49437e-05,
0.994,0.5,3.38268e-05,
0.995,0.5,3.27447e-05,
0.996,0.5,3.16962e-05,
0.997,0.5,3.06804e-05,
0.998,0.5,2.96963e-05,
0.999,0.5,2.87429e-05